2022 Rough Count Cases,from,to,2022Total(G:M),21NOV,21DEC,22JAN,FEB,March,April,May,June,Jul,Aug,Sep,Oct,Nov,Dec,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,http://finance.sina.cn/2025-09-30/detail-infshxmh7886099.d.html?cre=tianyi&mod=wlocal&loc=7&r=0&rfunc=81&tj=cxvertical_wlocal&tr=1047&pos=69,那?峰?亡事件保?公司拒?：事?地?可攀登山峰 ?事人曾委托第三方??,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,http://www.ouhua.info/2025/1002/58424.html,里斯本有???重大事故造成至少15人死亡，?位西班牙人不幸遇?,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://tw.news.yahoo.com/%E6%B3%A2%E6%B3%A2%E4%B9%8B%E6%AD%BB1-%E9%A4%8A%E6%AD%BB2%E9%8E%AE%E9%A4%A8%E4%B9%8B%E5%AF%B6-%E9%BE%8D%E7%8E%8B%E9%AF%9B%E6%85%98%E5%9B%A0%E6%B0%B4%E7%AE%A1%E7%A0%B4%E8%A3%82%E5%96%AA%E5%91%BD-%E5%9F%BA%E9%9A%86%E6%B5%B7%E7%A7%91%E9%A4%A8%E9%81%AD%E9%96%8B%E7%BD%B0-220000631.html,波波之死1／養死2鎮館之寶！龍王鯛慘因水管破裂喪命 基隆海科館遭開罰,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://www.msn.com/zh-tw/entertainment/news/%E7%9F%A5%E5%90%8D%E6%AD%8C%E6%89%8B-%E9%A0%AD%E9%83%A8%E4%B8%AD%E5%BD%88%E5%80%92%E8%BB%8A%E5%85%A7-%E6%90%B6%E6%95%91%E4%B8%80%E5%91%A8%E4%B8%8D%E6%B2%BB-%E5%AE%B6%E5%B1%AC%E7%B6%93%E7%B4%80%E4%BA%BA%E7%9A%86%E8%AD%89%E5%AF%A6%E4%BA%86/ar-AA1scKUy?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,知名歌手「頭部中彈倒車內」搶救一周不治！ 家屬經紀人皆證實了,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://tw.news.yahoo.com/%E7%BE%8E17%E6%AD%B2%E6%A9%84%E6%AC%96%E7%90%83%E5%B0%91%E5%B9%B4%E7%8B%A9%E7%8D%B5-%E9%81%AD%E5%90%8C%E4%BC%B4%E8%AA%A4%E8%AA%8D%E6%9D%BE%E9%BC%A0-%E5%BE%8C%E8%85%A6%E4%B8%AD%E5%BD%88%E4%BA%A1-140305446.html,美17歲橄欖球少年狩獵「遭同伴誤認松鼠」 後腦中彈亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://atvnewsonline.com/world/%E5%9F%83%E5%A1%9E%E4%BF%84%E6%AF%94%E4%BA%9A%E6%95%99%E5%A0%82%E6%84%8F%E5%A4%96-%E9%85%BF%E8%87%B3%E5%B0%9122%E4%BA%BA%E6%AD%BB%E4%BA%A1/,埃塞俄比?教堂意外 ?至少22人死亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://tw.news.yahoo.com/%E8%B7%B3%E5%82%98%E9%A9%9A%E9%AD%82-%E8%8B%B1%E5%9C%8B%E7%94%B73%E5%8D%83%E5%85%AC%E5%B0%BA%E7%9B%B4%E5%A2%9C%E5%9C%B0%E9%9D%A2-%E9%99%8D%E8%90%BD%E5%82%98%E9%9B%99%E9%9B%99%E6%95%85%E9%9A%9C%E9%87%8D%E5%82%B7%E6%9C%AA%E4%BA%A1-073304239.html,跳傘驚魂！英國男3千公尺直墜地面 降落傘雙雙故障重傷未亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://www.stheadline.com/daily-hongkong/3504759/%E9%9B%BB%E5%B7%A5%E7%B6%AD%E4%BF%AE%E5%86%B7%E6%B0%A3%E7%96%91%E8%A7%B8%E9%9B%BB%E4%BA%A1-%E9%81%BA%E5%AD%80%E7%8D%B22%E8%90%AC%E5%85%83%E5%96%84%E6%AC%BE%E6%87%89%E6%80%A5,電工維修冷氣疑觸電亡 遺孀獲2萬元善款應急,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://www.msn.com/zh-tw/health/other/%E6%91%BA%E7%96%8A%E6%A4%85%E5%9E%AE%E6%8E%89-%E9%81%AD%E9%87%91%E5%B1%AC%E7%AE%A1%E5%88%BA%E7%A9%BF-%E5%BE%8C%E9%96%80%E7%A7%92%E9%96%8B%E8%8A%B1-%E6%97%A5%E7%94%B7%E6%BF%BA%E8%A1%80%E6%98%8F%E6%AD%BB%E9%80%81%E9%86%AB/ar-AA1x1ZaD?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,摺疊椅垮掉「遭金屬管刺穿」！ 後門秒開花日男濺血昏死送醫,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://www.am730.com.hk/%E4%B8%AD%E5%9C%8B/%E5%BB%A3%E8%A5%BF%E9%A4%85%E5%B7%A5%E6%8D%B2%E5%85%A5%E6%A9%9F%E5%99%A8%E9%87%8D%E5%89%B5%E4%BA%A1-%E5%AE%98%E6%96%B9%E6%BE%84%E6%B8%85-%E4%BA%BA%E8%82%89%E6%9C%88%E9%A4%85-%E8%AC%A0%E8%A8%80/604491,廣西餅工捲入機器重創亡 官方澄清「人肉月餅」謠言,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://news.pchome.com.tw/living/crwant/20251001/index-75931201153845316009.html,餵雞塊竟瞬間奪命！34歲母親遭愛犬誤咬斷動脈 腋下致命失血送醫不治,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,http://www.msn.com/zh-tw/news/national/%E9%86%AB%E9%99%A2%E5%AF%A6%E7%BF%92%E6%94%BE%E5%81%87-18%E6%AD%B2%E8%AD%B7%E5%B0%88%E5%A5%B3%E5%AD%B8%E7%94%9F%E9%81%AD%E5%90%8A%E8%BB%8A%E8%BC%BE%E6%96%83-%E6%A0%A1%E6%96%B9%E6%82%B2%E7%97%9B%E7%99%BC%E8%81%B2%E4%BA%86/ar-AA1HhnJN?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,醫院實習放假！18 歲護專女學生遭吊車輾斃校方悲痛發聲了,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://www.stheadline.com/breaking-news/3504679/%E8%A7%80%E5%A1%98%E6%B5%B7%E6%BF%B1%E7%94%B7%E5%AD%90%E7%9D%87%E7%85%99%E8%8A%B1-%E9%81%AD%E5%A4%A9%E9%99%8D%E7%8E%BB%E7%92%83%E7%A2%8E%E6%89%93%E5%82%B7%E9%A0%AD%E9%80%81%E9%99%A2,觀塘海濱男子睇煙花 遭天降玻璃碎打傷頭送院,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://news.hket.com/article/4017577/%E5%B7%A5%E6%A5%AD%E6%84%8F%E5%A4%96%EF%BD%9C%E5%A4%A7%E5%9F%949%E6%9C%88%E5%BA%95%E4%B8%80%E7%A7%81%E4%BA%BA%E7%99%BC%E5%B1%95%E9%A0%85%E7%9B%AE%E5%B7%A5%E5%9C%B0%E8%87%B4%E5%91%BD%E6%84%8F%E5%A4%96%E3%80%80%E7%99%BC%E5%B1%95%E5%B1%80%E6%9A%AB%E5%81%9C%E6%89%BF%E5%BB%BA%E5%95%86%E5%9C%9F%E5%9C%B0%E5%B9%B3%E6%95%B4%E6%8A%95%E6%A8%99%E8%B3%87%E6%A0%BC,工業意外｜大埔9月底一私人發展項目工地致命意外　發展局暫停承建商土地平整投標資格,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,2/10/2025,https://www.hk01.com/article/60282023?utm_source=01articlecopy&utm_medium=referral,精進就被除牌上訴　指嚴重意外未證屬系統問題　仍有合約120億元,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/health/other/18%E6%AD%B2%E6%96%B0%E5%85%B5%E6%AD%A5%E6%A7%8D%E8%86%9B%E7%82%B8%E9%87%8D%E5%82%B7-%E5%B7%A6%E8%87%89%E7%B2%89%E7%A2%8E%E8%BC%B8%E8%A1%8080%E8%A2%8B-%E6%9C%80%E6%96%B0%E6%90%B6%E6%95%91%E7%8B%80%E6%B3%81%E6%9B%9D/ar-AA1N6CI1?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,18歲新兵步槍膛炸重傷！左臉粉碎輸血80 袋最新搶救狀況曝,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.bastillepost.com/hongkong/article/15310986-2%E5%AF%B5%E7%89%A9%E7%8A%AC%E9%A3%9F%E9%9B%9E%E5%A1%8A%E7%88%86%E8%A1%9D%E7%AA%81-%E8%8B%B1%E5%A5%B3%E6%85%98%E9%81%AD%E5%A4%B1%E6%8E%A7%E7%BE%85%E5%A8%81%E9%82%A3%E7%8A%AC%E5%92%AC%E6%96%B7%E5%8B%95,2寵物犬食雞塊爆衝突 英女慘遭失控羅威那犬咬斷動脈失血亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.hkepc.com/24230/SAMSUNG_%E6%99%BA%E8%83%BD%E6%8C%87%E7%92%B0%E9%9B%BB%E6%B1%A0%E7%99%BC%E8%84%B9_%E8%91%97%E5%90%8D_YouTuber_%E8%A2%AB%E6%8B%92%E7%99%BB%E6%A9%9F_%E9%9C%80%E9%80%81%E9%99%A2%E6%B2%BB%E7%90%86,SAMSUNG 智能指環電池發脹 著名 YouTuber 被拒登機 需送院治理,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.hkcd.com.hk/hkcdweb/content/2025/10/02/content_8717232.html,大埔一地盤女工被困吊機送院不治 發展局暫停承建商投標資格,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://reader.turnnewsapp.com/ctl/20251002/b22aa9/q1rmxziwmjuxmdayx0e5xzq1/share,台積嘉義廠 今年第7起工安意外,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.i-cable.com/%E6%96%B0%E8%81%9E%E8%B3%87%E8%A8%8A/%E4%B8%AD%E5%9C%8B%E5%9C%A8%E7%B7%9A/396169/%E6%B1%9F%E8%98%87%E9%80%A3%E9%9B%B2%E6%B8%AF%E6%9C%89%E9%85%92%E5%BA%97%E5%B1%80%E9%83%A8%E5%82%BE%E5%A1%8C-4%E4%BA%BA%E5%8F%97%E5%82%B7%E9%80%81%E9%99%A2,江蘇連雲港有酒店局部傾塌4人受傷送院- 有線寬頻i-CABLE,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.gov.mo/zh-hans/news/855969/,?工局高度?注今日一宗致命工作意外并?死者家?致以深切慰?– 澳?特?行政?政府入口网站,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/other/%E5%BF%AB%E8%A8%8A-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%98%89%E7%BE%A9%E5%BB%A0%E5%B7%A5%E5%AE%89%E6%84%8F%E5%A4%96-%E5%B7%A5%E4%BA%BA%E9%81%AD-%E8%AE%8A%E9%9B%BB%E7%AE%B1%E7%A0%B8%E4%B8%AD-%E6%90%B6%E6%95%91%E7%84%A1%E6%95%88%E4%BA%A1/ar-AA1FtDa3?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,快訊／台積電嘉義廠工安意外…工人遭「變電箱砸中」！ 搶救無效亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/other/%E5%BF%AB%E8%A8%8A-%E6%96%B0%E5%8C%97%E5%B7%A5%E4%BA%BA%E4%BF%AE%E7%90%86%E9%96%80%E7%AA%97%E5%A2%9C%E6%A8%93-%E9%A8%8E%E5%A3%AB%E7%B6%93%E9%81%8E%E7%95%B6%E5%A0%B4%E9%81%AD%E7%A0%B8-2%E4%BA%BA%E9%9B%99%E9%9B%99%E9%80%81%E9%86%AB/ar-AA1wsuKH?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,快訊／新北工人修理門窗墜樓！騎士經過當場遭砸 2人雙雙送醫,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/national/%E7%88%AC%E5%B1%B1%E9%81%87%E6%AD%BB%E5%8A%AB-%E5%A4%AB%E8%A6%AA%E7%9C%BC%E8%A6%8B%E6%84%9B%E5%A6%BB%E5%A4%B1%E8%B6%B3-%E6%BB%BE%E8%90%BD50%E7%B1%B3%E6%B7%B1%E9%82%8A%E5%9D%A1-%E5%82%B7%E9%87%8D%E4%B8%8D%E6%B2%BB/ar-AA1saWKQ?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,爬山遇死劫！夫親眼見愛妻失足「滾落50米深邊坡」 傷重不治,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/national/%E7%A9%BA%E8%BB%8D%E4%B8%8A%E5%85%B5%E6%89%93%E9%9D%B6%E4%B8%AD%E5%BD%88%E4%BA%A1-%E6%83%B3%E5%AD%98%E9%8C%A2-%E9%80%80%E5%BD%B9%E5%86%8D%E5%9B%9E%E5%BD%B9/ar-AA1rVGSQ?cvid=91AF00E70027444E9C030CCF83896394&ocid=iehp&apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,空軍上兵打靶中彈亡！「想存錢」 退役再回役,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/living/%E8%8A%B1%E8%93%AE%E6%95%91%E7%81%BD%E5%A5%B3%E5%BF%97%E5%B7%A5%E5%A2%9C%E6%A8%93%E6%91%94%E6%96%B7%E6%89%8B-%E4%B8%80%E5%A4%A9%E6%8F%90%E5%8D%83%E6%A1%B6%E6%B0%B4-%E9%AB%94%E5%8A%9B%E4%B8%8D%E6%94%AF-%E5%BE%90%E4%BD%99%E5%81%89%E6%80%A5%E5%B0%8B%E4%BA%BA/ar-AA1NK9j3,花蓮救災女志工墜樓摔斷手！「一天提千桶水」 體力不支徐余偉急尋人,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.dotdotnews.com/a/202510/02/AP68de20c8e4b08d290538e196.html,悲劇！16個月大女童跌入「熱牛奶鍋」身亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://global.hk01.com/%E7%A4%BE%E4%BC%9A%E6%96%B0%E9%97%BB/60282023/%E7%B2%BE%E8%BF%9B%E5%B0%B1%E8%A2%AB%E9%99%A4%E7%89%8C%E4%B8%8A%E8%AF%89-%E6%8C%87%E4%B8%A5%E9%87%8D%E6%84%8F%E5%A4%96%E6%9C%AA%E8%AF%81%E5%B1%9E%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98-%E4%BB%8D%E6%9C%89%E5%90%88%E7%BA%A6120%E4%BA%BF%E5%85%83,精?就被除牌上? 指?重意外未??系??? 仍有合?120?元,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/other/%E7%B6%A0%E6%B4%B2%E5%90%88%E5%94%B1%E5%9C%98%E6%BC%94%E5%87%BA%E7%88%86%E6%AD%BB%E4%BA%A1%E6%84%8F%E5%A4%96-40%E6%AD%B2%E7%94%B7%E6%AD%8C%E8%BF%B7-%E9%AB%98%E8%99%95%E5%A2%9C%E8%90%BD%E4%BA%A1-%E5%AE%98%E6%96%B9%E9%8C%AF%E6%84%95%E7%99%BC%E8%81%B2/ar-AA1JQyRr?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,綠洲合唱團演出爆死亡意外！40歲男歌迷「高處墜落亡」 官方錯愕發聲,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://www.msn.com/zh-tw/news/national/%E9%A2%B1%E9%A2%A8%E5%A4%9C%E4%B8%8D%E5%B9%B3%E9%9D%9C-%E9%AB%98%E9%9B%84%E8%BC%95%E7%86%9F%E5%A5%B3%E6%9F%A5%E7%9C%8B%E6%95%85%E9%9A%9C%E6%B0%B4%E5%A1%94%E6%85%98%E9%81%AD%E9%9B%BB%E6%93%8A-%E6%80%A5%E6%95%9190%E5%88%86%E9%90%98%E4%BB%8D%E4%B8%8D%E6%B2%BB/ar-AA1ua1lL?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,颱風夜不平靜！高雄輕熟女查看故障水塔慘遭電擊 急救90 分鐘仍不治,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,3/10/2025,https://tw.news.yahoo.com/%E9%A9%9A-%E5%8D%97%E9%9F%9340%E6%AD%B2%E5%A5%B3%E4%B8%BB%E6%92%AD%E6%B6%89%E8%99%90%E5%A5%B3%E8%87%B4%E6%AD%BB-10%E6%AD%B2%E5%AD%A9%E5%85%A8%E8%BA%AB%E5%82%B7-%E9%80%81%E9%99%A2%E5%B7%B2%E7%84%A1%E5%91%BC%E5%90%B8%E5%BF%83%E8%B7%B3-090300245.html,驚！南韓40歲女主播涉虐女致死 10歲孩全身傷...送院已無呼吸心跳,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://www.msn.com/zh-tw/news/other/23%E6%AD%B2%E4%B8%8B%E5%A3%AB%E9%81%AD%E9%9B%B2%E8%B1%B9%E7%94%B2%E8%BB%8A%E6%92%9E%E6%93%8A%E5%82%B7%E5%8B%A2%E6%9B%9D%E5%85%89-%E6%91%98%E9%99%A4%E5%85%A7%E8%87%9F-%E8%A3%9D%E4%BA%BA%E5%B7%A5%E8%82%9B%E9%96%80%E4%BF%9D%E5%91%BD/ar-AA1NlcYh?cvid=68d6c94937d44e90b5e4a8acc7649b94&ocid=hpmsn&apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,23歲下士遭雲豹甲車撞擊傷勢曝光！ 摘除內臟、 裝人工肛門保命,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://www.stheadline.com/world-topics/3505455/23%E6%AD%B2%E6%94%80%E5%B2%A9%E6%96%B0%E6%98%9F%E7%9B%B4%E6%92%AD%E6%8C%91%E6%88%B0%E9%85%8B%E9%95%B7%E5%B2%A9-%E5%A4%B1%E8%B6%B3%E8%80%8C%E4%BA%A1%E8%A7%80%E7%9C%BE%E5%9A%87%E7%A0%B4%E8%86%BD,23歲攀岩新星直播挑戰酋長岩 失足而亡觀眾嚇破膽,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://m.yule.360.com/content/4515973,一路走好！知名音?人离世，死因曝光，意外?机 女儿和女友皆去世,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://www.msn.com/zh-tw/news/other/%E5%A4%A9%E5%86%B7%E7%A9%BF%E5%AF%AC%E9%AC%86%E9%95%B7%E8%A2%96-%E5%8F%B0%E5%8D%97%E7%94%B7%E9%81%AD%E8%BB%8A%E5%BA%8A%E6%8D%B2%E5%85%A5%E7%AA%92%E6%81%AF%E4%BA%A1-%E5%8B%9E%E5%B7%A5%E5%B1%80%E4%B8%8B%E4%BB%A4%E5%81%9C%E5%B7%A5/ar-AA1xf9FN?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,天冷穿寬鬆長袖！台南男遭車床捲入窒息亡 勞工局下令停工,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://hk.news.yahoo.com/%E5%B1%AF%E9%96%80%E8%BC%95%E9%90%B5%E8%A1%8C%E9%A7%9B%E6%9C%9F%E9%96%93%E6%B8%9B%E9%80%9F-%E4%B9%98%E5%AE%A2%E6%9C%AA%E5%8F%8A%E5%8F%8D%E6%87%89%E8%B7%8C%E5%80%92%E9%80%81%E9%99%A2-042915728.html,屯門輕鐵行駛期間減速 乘客未及反應跌倒送院,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://www.msn.com/zh-tw/news/national/%E5%BF%83%E9%9D%88%E5%AD%B8%E9%99%A2%E7%88%86%E5%91%BD%E6%A1%88-30%E6%AD%B2%E7%94%B7-%E7%98%A6%E6%88%90%E7%9A%AE%E5%8C%85%E9%AA%A8-%E4%BA%A1/ar-AA1NO6Fa,心靈學院爆命案！ 30歲男「瘦成皮包骨」亡,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://tw.news.yahoo.com/%E5%BF%83%E9%9D%88%E7%99%82%E7%99%92%E6%B6%89%E8%99%90%E6%AD%BB1-%E7%8D%A8%E5%AE%B6-%E7%B2%BE%E8%88%8D%E5%91%BD%E6%A1%88%E7%BF%BB%E7%89%88-30%E6%AD%B2%E7%99%82%E7%99%92%E5%B8%AB-%E5%AF%86%E5%AE%97%E5%84%80%E5%BC%8F-051235314.html,心靈療癒涉虐死1／獨家／精舍命案翻版！ 30歲療癒師「密宗儀式」疑遭虐不治,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://news.pchome.com.tw/society/ctinews/20251003/index-75950211297318309002.html,北市30歲男疑遭凌虐餓死 心靈療癒學院營運長羈押,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://www.setn.com/m/ampnews.aspx?NewsID=1730696,北市心靈療癒學院命案！男子密宗修行暴斃　創辦人等4人送辦,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://tw.news.yahoo.com/%E5%B9%B4%E8%B2%BB20%E8%90%AC-%E7%99%82%E7%99%92%E5%AD%B8%E9%99%A2%E7%94%B7%E6%9A%B4%E7%98%A6%E8%BA%AB%E4%BA%A1-%E7%9F%A5%E5%90%8D%E7%89%99%E9%86%AB%E4%B9%9F%E6%B6%89%E5%91%BD%E6%A1%88%E9%81%AD%E6%8B%98%E6%8F%90-133815025.html,年費20萬！療癒學院男暴瘦身亡 知名牙醫也涉命案遭拘提,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://tw.news.yahoo.com/%E7%99%BE%E8%90%AC%E7%B2%89%E7%B5%B2%E5%85%A7%E8%92%99%E7%B6%B2%E7%B4%85%E9%A9%9A%E5%82%B3%E8%BA%AB%E4%BA%A1-%E7%96%91%E8%88%87%E5%A5%B3%E5%8F%8B%E7%88%86%E5%8F%A3%E8%A7%92-%E8%B3%AD%E6%B0%A3%E8%B7%B3%E8%BB%8A-%E4%B8%8D%E6%B2%BB-092932165.html,百萬粉絲內蒙網紅驚傳身亡！疑與女友爆口角「賭氣跳車」不治,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://news.ebc.net.tw/news/society/515379,男參加心靈團體離奇亡！學院3幹部聲押 營運長收押禁見,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://hkcourtnews.com/%E7%9A%84%E5%A3%AB%E5%8F%B8%E6%A9%9F%E9%99%B3%E8%BC%9D%E6%97%BA%E9%81%AD%E7%AE%8D%E9%A0%B8%E9%80%AE%E6%8D%95%E6%AD%BB%E4%BA%A1%E3%80%8013%E5%B9%B4%E5%85%A9%E6%AC%A1%E6%AD%BB%E5%9B%A0%E7%A0%94%E8%A8%8A/,的士司機陳輝旺遭箍頸逮捕死亡13年兩次死因研訊重審皆被裁定非法被殺死者女兒：有屋企人等到死都見唔到公義詰問當局會否展開刑事調查,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://www.wenweipo.com/s/202510/03/AP68dfba92e4b0327a032cc954.html,俄羅斯一安-2飛機墜毀致2人死亡- 國際 - 香港文匯網,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20251004/s00001/1759551262448/%E7%B4%85%E7%A3%A1%E9%99%A2%E8%88%8D%E5%A5%B3%E5%B7%A5%E7%96%91%E8%A7%B8%E9%9B%BB%E6%84%9F%E4%B8%8D%E9%81%A9%E6%B8%85%E9%86%92%E9%80%81%E9%99%A2,紅磡院舍女工疑觸電感不適清醒送院(12:08) - 20251004 - 港聞- 即時新聞,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
??Acc意外,4/10/2025,https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20251003/s00001/1759477944881/%E9%A6%99%E6%B8%AF%E5%BF%AB%E9%81%8B%E5%AE%A2%E6%A9%9F%E4%B8%8A%E6%9C%88%E5%88%9D%E5%81%8F%E9%9B%A2%E8%B7%91%E9%81%93-%E6%B0%91%E8%88%AA%E6%84%8F%E5%A4%96%E8%AA%BF%E6%9F%A5%E6%A9%9F%E6%A7%8B%E6%96%99%E8%AA%BF%E6%9F%A5%E9%9C%80%E4%B8%80%E5%B9%B4,香港快運客機上月初偏離跑道民航意外調查機構料調查需一年(15:59) - 20251003 - 港聞- 即時新聞,,,,,,,,,,??交通航空意外,,,,,,,,,,,,,,,,,,,,
